decade,year,title,term,category,line_text,first_tech_position,first_tech_category
1970,1978,superman,call,communication,"In a way  -- oh, it'll be a relief. I'm a wreck. No rest for the wicked, y'know. It wasn't enough, the radio frequencies, then I had to worry about getting to the missile and adjusting the aiming. So that if I could have activated the launch  -- well, Lex Luthor would've hit the spot.  There's a little place on Route 190. Dead on the practice optimum stress point of the San Andreas Fault. It wouldn't mean much to you, Superman, but I call it...target zero.  Pancho's Taco Palace...",0.21237113402061855,communication
1970,1978,superman,radio,communication,"Well, that's their problem, T.S. But  --  but the XK 101 also works on a radio wave control system. The problem was to find out the frequency. Problems, problems, I've had so many...",0.4010989010989011,communication
1970,1978,superman,signal,communication,"You guessed it!  You're always one step ahead of me.  Aren't you Superman?  Yes, right. There was a police helicopter buzzing the area and transmitting on the same frequency as the garage doors. The minute the signal went out --  Zip!  Zip!  Zip!",0.8536585365853658,communication
1970,1978,superman,radio,communication,On radio waves?,0.2,communication
1970,1978,superman,radio,communication,"The XK 101. Luthor, that operates on radio waves. And with our fail-safe system, only the President himself can push that button.",0.2868217054263566,communication
1970,1978,superman,call,communication,"Couldn't have said it better myself.  Now all this  --  --  west of the Fault is the most expensive real estate in the world. Los Angeles. San Diego. San Francisco. And here  --  --  is just hundreds and hundreds of miles of cheap desert land. Land that happens to be owned by Lex Luthor Enterprises. Well...  ...call me a fool, but ...it did occur to me that if a conventional five hundred megaton bomb were to explode at exactly the proper stress point --  --  that would trigger the upheaval that would cause the San Andreas Fault to 'do its thing.'  Ah, it would've been so nice, y'know...",0.5278246205733558,communication
1990,1997,the sweet hereafter,call,communication,"No, nothing like that.  The Ottos are what I'd call model citizens. They're regular at town meetings. They give their opinions  in a respectful way.  They always help out at various fund-raising bazaars in town , though they aren't church goers.",0.19183673469387755,communication
1990,1997,the sweet hereafter,call,communication,"The Ottos always waited for the bus with Bear.  They were the only parents who did that, together like that.  I guess they're what you might call hippies.",0.9155844155844156,communication
1990,1997,the sweet hereafter,call,communication,"Well, it's certainly what you'd call interesting.",0.6530612244897959,communication
1990,1997,the sweet hereafter,phone,communication,No.  From Mr. Stephens.  That was him on the phone just now.  He was calling to see how you were.,0.4639175257731959,communication
1990,1997,the sweet hereafter,phone,communication,That was Billy Ansel on the phone. He wants to come over to talk to us.,0.39436619718309857,communication
1990,1997,the sweet hereafter,call,communication,"Why am I calling you?  You're my father.  I'm not supposed to call you?  What's the matter with wanting to talk to you, Daddy?",0.49206349206349204,communication
1950,1957,sweet smell of success,call,communication,"Looka, Sidney, you're my own sister's son, but where does that give you the right to call me a liar?",0.85,communication
1950,1957,sweet smell of success,call,communication,Friends call me Otis - sometimes Tricky Otis.,0.17777777777777778,communication
1950,1957,sweet smell of success,phone,communication,"If it were that easy, you wouldn't find an empty phone booth for the next two hours...",0.5697674418604651,communication
1950,1957,sweet smell of success,call,communication,Call him up and ask - he might drop dead with shock.,0.0,communication
1950,1957,sweet smell of success,call,communication,"Son, I don't fancy shooting mosquitoes with elephant guns.  So suppose you just shuffle along and call it a day...",0.8596491228070176,communication
1950,1957,sweet smell of success,call,communication,"I started to say we're drifting apart.  A year ago, in your wildest dreams, would you have walked by that door without taking up this situation with me?  Today I had to call you in!",0.9337016574585635,communication
1950,1957,sweet smell of success,call,communication,"Is that why you were romancing her, you mutt!  Let's call it quits, my dear.  I'd like it fine if you found another home.  That means the front door is open!  Pack your things, rent a moving van and GIT!  And as for marriage, let me hit you with a few choice facts: you aren't ready for marriage!  You're incompetent - a capricious and shaky frail with a sick fatality for frail and useless men!",0.1341772151898734,communication
1950,1957,sweet smell of success,phone,communication,"Awright, that brings us up to five weeks ago. ""Sidney, I got a nasty little problem here."" Did I say no? I'm frank to admit - it don't jell as fast as we like... But all of a sudden I CAN'T GET YOU ON THE PHONE NO MORE!  WHY?... And why, as of this date, am I frozen out of the column...",0.7142857142857143,communication
1950,1957,sweet smell of success,call,communication,You just had a good example of it. A press agent eats a columnists dirt and is expected to call it manna.,0.8666666666666667,communication
1950,1957,sweet smell of success,call,communication,I call him the boy with the ice cream face!,0.046511627906976744,communication
1950,1957,sweet smell of success,call,communication,Next time I'll call in a guy to paint silver stars on the ceiling!,0.22727272727272727,communication
1950,1957,sweet smell of success,machine,computational,May I rent you out as an adding machine.,0.8,computational
1950,1957,sweet smell of success,call,communication,"Joan, call a cop!  We'll arrest this kid for larceny!",0.11320754716981132,communication
1950,1957,sweet smell of success,call,communication,Why did you call me?,0.6,communication
1950,1957,sweet smell of success,call,communication,"This is big, you know.  Very big! Let's go out later, drink some firewater.  With the boys.  Fred can call Millie and -",0.8571428571428571,communication
1990,1991,terminator 2: judgment day,computer,computational,"I know.  You told me.  It's a neural-net processor.  It thinks and learns like we do. It's superconducting at room temperature. Other computer are pocket calculators by comparison.  But why is that so goddamn important, Miles? I really need to know, 'cause I feel like I'm going crazy here, sometimes.",0.44518272425249167,computational
1990,1991,terminator 2: judgment day,data,computational,I sense injuries.  The data could be called pain.,0.46938775510204084,computational
1990,1991,terminator 2: judgment day,machine,computational,"Holy shit... you're really real!  I mean... whoah!  You're, uh... like a machine underneath, right... but sort of alive outside?",0.5703125,computational
1990,1991,terminator 2: judgment day,computer,computational,"Actually, no, she's a complete psycho.  That's why she's up at Pescedero.  She tries to blow up a computer factory, but she got shot and arrested.",0.6712328767123288,computational
